Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
9391507480,"5 Jul 2023, 06:40:41",Afternoon Ride,Ride,,4004,30.43,,,FALSE,,Canyon Ultimate,activities/10073430572.fit.gz,,8.199999809265140,4004.0,3704.0,30432.55078125,10.592529296875,8.216131210327150,30.0,38.0,46.20000076293950,73.80000305175780,11.831130981445300,-0.020372938364744200,,,,,,,,146.6788787841800,378.0,,11.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,12292605.0,,,,,,,,,,,0.0,7.600537300109860,0.0,,,,,,,,,,,,
9422791020,"10 Jul 2023, 06:55:26",Afternoon Ride,Ride,,4020,30.41,,,FALSE,,Canyon Ultimate,activities/10106525568.fit.gz,,8.199999809265140,4020.0,3748.0,30410.19921875,12.36248779296880,8.113714218139650,70.0,85.0,-27.600000381469700,5.599999904632570,18.07510757446290,-0.021703245118260400,,,,,,,,170.68023681640600,374.0,,13.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,12292605.0,,,,,,,,,,,0.0,7.56472635269165,0.0,,,,,,,,,,,,
9435816644,"12 Jul 2023, 07:39:00",Afternoon Ride,Ride,,4600,35.60,,,FALSE,,Canyon Ultimate,activities/10120236299.fit.gz,,8.199999809265140,4600.0,4412.0,35607.578125,15.09625244140630,8.0706205368042,40.0,39.0,-73.5999984741211,-46.0,8.356915473937990,0.004493432119488720,,,,,,,,153.1078643798830,427.0,,13.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,12292605.0,,,,,,,,,,,0.0,7.740777969360350,0.0,,,,,,,,,,,,
9479724049,"19 Jul 2023, 07:11:12",Afternoon Ride,Ride,,4564,35.59,,,FALSE,,Canyon Ultimate,activities/10166545432.fit.gz,,8.199999809265140,4564.0,4264.0,35598.37890625,11.486328125,8.348587989807130,40.0,46.0,-40.20000076293950,-12.199999809265100,15.390779495239300,0.0005618227878585460,,,,,,,,151.46568298339800,434.0,,9.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,12292605.0,,,,,,,,,,,0.0,7.7998199462890600,0.0,,,,,,,,,,,,
9491462025,"21 Jul 2023, 01:48:48",Lunch Ride,Ride,,3848,31.19,,,FALSE,,Canyon Ultimate,activities/10178875348.fit.gz,,8.199999809265140,3848.0,3636.0,31191.509765625,13.70751953125,8.578522682189940,59.0,64.0,-37.599998474121100,-9.600000381469730,11.787785530090300,0.007053200621157890,,,,,,,,168.63438415527300,369.0,,13.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,12292605.0,,,,,,,,,,,0.0,8.105901718139650,0.0,,,,,,,,,,,,
9496993917,"21 Jul 2023, 22:49:13",Morning Ride,Ride,,11284,49.19,,,FALSE,,Canyon Ultimate,activities/10184796457.fit.gz,,8.199999809265140,11284.0,7044.0,49193.23828125,17.2197265625,6.983707904815670,488.0,505.0,-57.20000076293950,10.600000381469700,21.41762924194340,0.012196797877550100,,,,,,,,175.0847930908200,989.0,,10.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,12292605.0,,,,,,,,,,,0.0,4.359556674957280,0.0,,,,,,,,,,,,
9516990279,"25 Jul 2023, 08:02:41",Evening Ride,Ride,,4076,30.42,,,FALSE,,Canyon Ultimate,activities/10206006918.fit.gz,,8.199999809265140,4076.0,3636.0,30424.7890625,10.914794921875,8.367653846740720,55.0,68.0,-156.39999389648400,-124.80000305175800,23.04230499267580,-0.018406013026833500,,,,,,,,161.50233459472700,381.0,,9.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,12292605.0,,,,,,,,,,,0.0,7.46437406539917,0.0,,,,,,,,,,,,
9540386186,"28 Jul 2023, 22:15:33",Morning Ride,Ride,,11948,76.36,,,FALSE,,Canyon Ultimate,activities/10230640555.fit.gz,,8.199999809265140,11948.0,10560.0,76365.359375,18.771484375,7.231568336486820,1045.0,1059.0,-17.600000381469700,47.400001525878900,18.47894287109380,0.005761775653809310,,,,,,,,216.5819854736330,1059.0,,13.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,12292605.0,,,,,,,,,,,0.0,6.391476154327390,0.0,,,,,,,,,,,,
9541073669,"26 Jul 2023, 06:45:40",Afternoon Ride,Ride,,4472,30.46,,,FALSE,,,activities/10231370294.gpx.gz,,8.199999809265140,4472.0,4008.0,30462.611328125,11.584159851074200,7.600451946258550,42.356666564941400,42.25669860839840,9.699999809265140,33.70000076293950,6.714552402496340,0.0003282712714280930,,,,,,,,120.41880798339800,538.1420288085940,,10.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.811853885650640,0.0,,,,,,,,,,,,
9554114661,"31 Jul 2023, 06:30:39",Afternoon Ride,Ride,,3868,30.42,,,FALSE,,Canyon Ultimate,activities/10245161034.fit.gz,,8.199999809265140,3868.0,3760.0,30427.080078125,11.291259765625,8.09230899810791,116.0,133.0,-35.79999923706060,-4.199999809265140,40.594608306884800,-0.009859638288617130,,,,,,,,183.6606903076170,359.0,,14.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,12292605.0,,,,,,,,,,,0.0,7.866359710693360,0.0,,,,,,,,,,,,
